0.0,0,3,0,0,0,0,0,0
0.000200952,0,3.000033492,0,0,0,0,0,0
0.001205746,0,3.000200951,0,0,0,0,0,0
0.006230556,0,3.001038246,0,0,0,0,0,0
0.03137564,0,3.005224629,0,0,0,0,0,0
0.157626703,0,3.026145181,0,0,0,0,0,0
0.801930492,0,3.12933162,0,0,0,0,0,0
1.413849546,0,3.219449334,0,0,0,0,0,0
2.042405791,0,3.301440454,0,0,0,0,0,0
2.657001616,0,3.369409999,0,0,0,0,0,0
2.882909709,0,3.391086761,0,0,0,0,0,0
3.110208614,0,3.411017535,0,0,0,0,0,0
3.229079802,0,3.420674746,0,0,0,0,0,0
3.32006494,3.76E-07,3.427706131,4.15E-05,-1.25E-10,0.000322737,1.21E-05,2.95E-05,0.002195431
3.411232908,2.97E-06,3.434435563,0.000159033,-1.86E-09,0.000623421,4.63E-05,0.000114796,0.004193089
3.518934458,1.17E-05,3.441974613,0.000380441,-1.08E-08,0.000948973,0.00011053,0.000279426,0.006280924
3.64386827,3.34E-05,3.450158104,0.000730704,-4.08E-08,0.001304258,0.000211789,0.00054713,0.008447455
3.784289957,7.79E-05,3.45862986,0.001224088,-1.17E-07,0.001686222,0.000353923,0.000935549,0.010623904
3.941184358,0.000160005,3.467178633,0.001878838,-2.81E-07,0.002103139,0.000541892,0.001467166,0.012806616
4.10860196,0.000294161,3.475225002,0.002678168,-5.83E-07,0.002547455,0.000770646,0.002136478,0.014917292
4.282398006,0.000494508,3.482394147,0.003594758,-1.07E-06,0.002984269,0.001032266,0.002927704,0.016710125
4.441608736,0.000741494,3.487896573,0.004494569,-1.71E-06,0.003396667,0.001288618,0.003726213,0.018239415
4.638713609,0.001143992,3.493290073,0.005683099,-2.79E-06,0.003932802,0.00162686,0.00480771,0.020054912
4.827069564,0.001642804,3.496971303,0.006892147,-4.17E-06,0.004463371,0.001970888,0.005933307,0.021660754
5.042006314,0.002367332,3.499407606,0.00832804,-6.20E-06,0.00502919,0.002379838,0.007303072,0.022943565
5.240956016,0.003203252,3.499983342,0.009703141,-8.55E-06,0.005597336,0.002772332,0.008642673,0.024195086
5.458644774,0.004321988,3.498762584,0.011269693,-1.17E-05,0.00626128,0.00322104,0.010191382,0.025602393
5.664051071,0.005595091,3.49583911,0.012785382,-1.53E-05,0.006810285,0.003657298,0.011713278,0.026180879
5.857228926,0.007003345,3.491523944,0.014222309,-1.91E-05,0.007362264,0.004073359,0.013177659,0.026810726
6.13099364,0.009384285,3.482820851,0.016311296,-2.55E-05,0.008201866,0.004683323,0.015323225,0.027855097
6.351831469,0.011666673,3.473603567,0.018024199,-3.14E-05,0.008807916,0.005188858,0.017095963,0.028033954
6.533764409,0.013810467,3.46454865,0.019431978,-3.68E-05,0.009287061,0.005608746,0.018563485,0.027960779
6.737565177,0.016514411,3.452852206,0.021003565,-4.33E-05,0.009817114,0.006082886,0.020207813,0.027772913
6.980104313,0.020177092,3.436818864,0.022850871,-5.16E-05,0.010406666,0.006648746,0.0221459,0.027229772
7.235514059,0.024593003,3.417490616,0.024754381,-6.09E-05,0.010976178,0.007243311,0.024142839,0.026324719
7.453318485,0.028841061,3.399065417,0.026333534,-6.93E-05,0.011411001,0.007747131,0.025793487,0.02527075
7.644529807,0.032956513,3.381446659,0.027675052,-7.67E-05,0.011749479,0.0081842,0.02718837,0.024137832
7.83470522,0.037423751,3.362614433,0.028960387,-8.42E-05,0.012044985,0.008612249,0.028514799,0.022843617
8.036414951,0.042585825,3.341248693,0.030261116,-9.21E-05,0.012301652,0.009056581,0.029843286,0.02124112
8.23778838,0.048190322,3.318530982,0.031485291,-9.98E-05,0.012503665,0.009487435,0.031076307,0.019470251
8.447358732,0.054517284,3.293466604,0.032666211,-0.000107408,0.012643593,0.009918163,0.032244842,0.017399769
8.655287111,0.061307279,3.26722246,0.033734419,-0.00011447,0.012714129,0.010324739,0.033276484,0.015173232
8.817412593,0.066963885,3.24584934,0.034484749,-0.000119496,0.012702495,0.010623861,0.033981743,0.013211439
8.978447675,0.072902051,3.22386635,0.035154438,-0.000124001,0.012649046,0.010904002,0.034591324,0.011194656
9.294569821,0.085499309,3.178666949,0.036221523,-0.000131116,0.012396723,0.0113947,0.035498485,0.006925793
9.462461089,0.092700738,3.153643272,0.03663017,-0.000133738,0.012207188,0.011614669,0.03580434,0.004694794
9.628998651,0.100195369,3.128186947,0.036928301,-0.000135513,0.011938321,0.011804469,0.035986829,0.002228628
9.86564932,0.111444997,3.091032709,0.0371466,-0.000136454,0.011473444,0.012016958,0.03602364,-0.001298817
10.06219306,0.121317624,3.05940887,0.037127138,-0.000135702,0.010992313,0.0121348,0.035843895,-0.004371353
10.22547715,0.129878563,3.03268888,0.03695802,-0.00013394,0.010552811,0.012185948,0.035540312,-0.006831429
10.39664088,0.139194392,3.004319941,0.036628179,-0.00013099,0.010010256,0.012191233,0.035070749,-0.009610793
10.57270452,0.149131404,2.974839695,0.036121477,-0.0001268,0.009411103,0.012141731,0.03442514,-0.012364057
10.75555885,0.159817893,2.9440026,0.035402095,-0.000121201,0.008731908,0.012024578,0.033573668,-0.01519567
10.93184983,0.170457244,2.914166129,0.034514928,-0.000114654,0.008020324,0.01184329,0.032576464,-0.017914684
11.1081023,0.181404923,2.884342918,0.033429447,-0.000107052,0.007258547,0.011589451,0.031404212,-0.02059075
11.33300417,0.195789813,2.846483473,0.031747886,-9.60E-05,0.006230054,0.011152908,0.029654594,-0.023845539
11.49038593,0.206106991,2.820247893,0.030368086,-8.75E-05,0.005464535,0.010767462,0.028261776,-0.026086257
11.64631288,0.21650973,2.7945691,0.028834738,-7.86E-05,0.004675227,0.010317768,0.026747799,-0.028247371
11.86223872,0.231171821,2.75970441,0.026439108,-6.59E-05,0.003547943,0.00958012,0.024437963,-0.031059009
12.02347014,0.242280258,2.734339093,0.024436772,-5.62E-05,0.002670481,0.008936756,0.022551247,-0.033107533
12.18323119,0.253390969,2.709892998,0.022272495,-4.67E-05,0.001804929,0.008218772,0.020548659,-0.03487921
12.3600866,0.265775006,2.683767409,0.019687049,-3.65E-05,0.000829444,0.00733547,0.018195271,-0.036725996
12.53079555,0.277774412,2.659625065,0.016995196,-2.74E-05,-0.000133981,0.006389985,0.015786327,-0.03844619
12.70000459,0.28967252,2.636878781,0.014142256,-1.91E-05,-0.001089183,0.005363205,0.013272391,-0.0399714
12.87567206,0.301985169,2.614659777,0.010998555,-1.18E-05,-0.002083762,0.004206471,0.010541432,-0.04141294
13.06705607,0.315298745,2.59224723,0.007373739,-5.59E-06,-0.003166318,0.002844528,0.007436295,-0.042819931
13.249018,0.327803883,2.572842544,0.00374816,-1.67E-06,-0.004186168,0.001456816,0.004370255,-0.043971098
13.44186064,0.34083194,2.554480172,-0.0002658,2.75E-08,-0.005255711,-0.000104053,0.001014425,-0.045013854
13.64034754,0.353931716,2.538125159,-0.004559893,-1.18E-06,-0.00634244,-0.001796558,-0.002537986,-0.045903862
13.82556579,0.365810201,2.525338807,-0.008693648,-5.26E-06,-0.007331259,-0.003442554,-0.005927982,-0.046519451
14.13605131,0.384814915,2.509586062,-0.015827866,-1.89E-05,-0.008960497,-0.006306879,-0.011729291,-0.047319741
14.33477201,0.396280758,2.503401484,-0.020486544,-3.24E-05,-0.009950982,-0.0081833,-0.01549554,-0.04747252
14.53316394,0.407108368,2.500347602,-0.025169947,-4.95E-05,-0.010933286,-0.010066239,-0.01927363,-0.047598568
14.77032613,0.419156317,2.500831596,-0.030769984,-7.46E-05,-0.012060924,-0.01230328,-0.023791225,-0.047463988
14.93587343,0.426941394,2.503833656,-0.034646978,-9.51E-05,-0.012818506,-0.013836689,-0.026926009,-0.047201934
15.10171974,0.434191922,2.509011277,-0.038484662,-0.000117888,-0.013550263,-0.015337374,-0.030040179,-0.04678529
15.27552671,0.441172408,2.516722944,-0.042432139,-0.000143916,-0.014286938,-0.016858478,-0.033261056,-0.046183824
15.45129906,0.447561307,2.526833709,-0.046323251,-0.000172224,-0.015002149,-0.018330475,-0.036459928,-0.045422958
15.62902408,0.453310712,2.539332159,-0.050133653,-0.000202559,-0.015700292,-0.019740285,-0.03962252,-0.044541669
15.80437784,0.458261939,2.553802417,-0.053748379,-0.000233802,-0.016346863,-0.021043306,-0.042658341,-0.043449204
15.97411519,0.462355713,2.569722209,-0.057080524,-0.000264822,-0.016955615,-0.022209069,-0.045497338,-0.042353853
16.13644534,0.465616162,2.586599645,-0.060102104,-0.000294872,-0.017479677,-0.023231771,-0.048113286,-0.040988341
16.29309745,0.468147482,2.604315257,-0.062855,-0.000323928,-0.017935174,-0.024130258,-0.050539274,-0.039407533
16.44062376,0.469974062,2.622189018,-0.065276687,-0.000350912,-0.018283949,-0.024888827,-0.052718194,-0.037459127
16.62790433,0.471512026,2.646401388,-0.068075644,-0.000383941,-0.018812088,-0.025718183,-0.055308719,-0.035735918
16.80214114,0.472155029,2.670307021,-0.070468725,-0.000413821,-0.01918695,-0.026383623,-0.057588635,-0.033459266
17.01121243,0.471925169,2.700532502,-0.072967189,-0.00044705,-0.019551498,-0.027012984,-0.060082672,-0.030376511
17.18573452,0.470902549,2.726875526,-0.074732752,-0.000472119,-0.019775568,-0.027399142,-0.061952788,-0.027475361
17.35863108,0.469152377,2.753817367,-0.076177554,-0.000494036,-0.02001977,-0.027655477,-0.063599227,-0.024985311
17.52764162,0.466740959,2.780831701,-0.077313623,-0.000512593,-0.020106782,-0.027795178,-0.0650186,-0.021737726
17.68452861,0.463892266,2.806396951,-0.078098689,-0.000526782,-0.020122096,-0.02782163,-0.066146694,-0.018506187
17.87128743,0.45975023,2.837305075,-0.078691983,-0.000539591,-0.020075853,-0.027727655,-0.06724417,-0.014535438
18.07526224,0.454316795,2.871476991,-0.078911226,-0.000548196,-0.019932689,-0.027474143,-0.06812676,-0.009995485
18.29203871,0.447534441,2.908056789,-0.078650242,-0.000550902,-0.019666898,-0.027039043,-0.068690179,-0.004932589
18.44365134,0.442194679,2.93368676,-0.078168435,-0.000548808,-0.019385733,-0.026638817,-0.068850878,-0.001093528
18.59657987,0.436328895,2.959495454,-0.077432447,-0.000543342,-0.019061122,-0.026158102,-0.068813058,0.002742978
18.77032364,0.42910088,2.98867718,-0.076298449,-0.000533149,-0.018613275,-0.025523627,-0.068525754,0.007239815
18.9318929,0.42186256,3.015601149,-0.074958076,-0.000519909,-0.018127814,-0.024851643,-0.068018844,0.01148771
19.08849448,0.414392658,3.041432203,-0.073405351,-0.000503821,-0.01757362,-0.024130442,-0.067308328,0.015789092
